"id","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"bd244714b3723e017b4eeb1a8e56f051bcdb81286deb53fa0c5910d42c4e872b","20180121","0","0","0","1","100802","1","6","1","1","0","1","1","2","1","2","1","2","1","2","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","","","","","","","","","","","","","0","1","0","0","1","1","1","2","2","2","2","2","2","2","1","2","1","1","7","3","3","4","4","5","4","6","4","6","2","3","4","4","4","7","35.5","246.5","372","48.5","246.5","1","2","1","2","1","2","1","2","1","2","1","2","3","4","5","4","5","5","7","8","4","5","4","8","1","2","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","1","2","1","2","2","2","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","7","2","2","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","2","1","2","3","3","5","5","8","7","1","2","1","1","2","4","4","5","2","2","1","2","2","1","2","1","2","1","1","1","1","1","2","2","2","1","2","1","1","2","2","1","1","2","2","2","4","3","2","2","2","1","2","2","1","1","2","1","2","1","2","1","3","2","2","3","2","1","1","2","1","1","1","1","1","0","1","2","1","2","1","4","1","1","2","1","1","2","1","3","2","1","1","2","2","2","2"
"137a61189ec57853f2c78f399237bead6f68f234f359e72c8916e478bfa8f482","20180128","1","0","0","0","100810","0","5","1","0","1","0","1","1","2","2","1","2","1","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","1","","","","","","","","","","","","","0","0","0","0","0","1","2","2","4","4","7","1","1","2","2","5","1","2","2","2","1","2","2","2","20","39","20","38","3","3","3","5","20","39","3915","23814","24763.4","5936","14143","1","1","1","2","2","1","1","1","1","2","2","4","9","16","23","4","8","21","40","59","4","9","21","39","1","1","1","1","2","1","2","1","2","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","1","3","2","3","2","2","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","2","3","3","5","9","20","39","58","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","1","2","1","1","1","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","1","2","1","1","1","2","1","0","0","0","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","1","1","1","1","1","2"
"a17e52a7948933a95e1450af8a33f1a2bd4dd99ed607b12190b8e55b95533c55","20180119","1","0","1","1","100808","1","3","2","1","1","0","0","1","1","0","1","1","1","0","0","16","0","100","0","0","1","1","0","1","0","1","1","0","1","1","","","","","","","","","","","","","1","1","0","1","0","0","2","1","1","1","2","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","3","2","1","2","1","2","2","1","1","1","2","1","1","1","2","2","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","1","1","2","2","2","1","1","1","5","4","4","5","4","5","5","1","2","2","3","5","4","4","5","1","1","1","2","2","1","1","2","1","1","2","1","1","1","2","5","4","4","5","6","1","1","1","3","2","4","4","5","6","5","2","1","2","3","3","2","2","2","2","2","4","5","4","4","5","5","5","4","1","1","1","5","5","1","1","2","2","2","2","22","213","276","315","364","16","98","124","134","136","301","301","302","80","302","214","215","215","58","215"
"587026a46f89f9319ec9d65c7b68d0dc7363380c2f258bd45f5c8c6a63f1e3d8","20180128","0","1","0","1","100808","0","7","1","1","1","0","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","0","","","","","","","","","","","","","1","1","0","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","11","1","1","2","2","4","2","7","3","7","2","1","2","3","4","9","299","659","2005.4","471","471","2","2","1","2","1","1","2","1","1","2","2","2","3","7","7","3","2","3","8","11","2","3","3","9","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","1","1","1","9","1","2","2","1","2","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","2","2","1","2","2","1","2","1","2","1","1","1","2","2","3","8","10","2","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","3","3","2","1","1","1","2","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","2"
"c749ec6aafe7b0da59eaa493b0a6006b3b68f75905c716134c5676dd97d61d1b","20180122","1","1","1","0","100809","0","2","2","1","0","0","1","2","2","2","1","1","1","2","0","13","1","83","0","0","0","0","1","1","0","1","0","10","0","3","","","","","","","","","","","","","0","10","0","3","0","0","2","2","1","3","5","1","2","2","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","1","1","1","1","2","1","1","2","1","1","2","3","3","1","1","1","2","4","3","4","2","2","1","1","1","1","1","2","1","1","2","1","1","2","2","1","1","2","3","3","4","9","21","38","50","2","1","2","1","3","3","3","3","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","3","3","2","3","1","2","2","1","2","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","2","2","2","0","0","0","1","25","124","266","373","508","16","57","128","156","161","302","303","304","123","302","224","224","225","91","223"
"8af4bbf1333cd591200ce0169b209e19748c2b29b52f26cac4dd8a6ea38c355d","20180121","0","0","0","1","100809","0","6","1","1","2","1","0","1","1","1","2","2","2","2","0","14","0","89","1","0","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","18","19","40","43","43","43","43","2","1","1","1","19","19","39","40","1","2","2","2","1","1","2","1","1","1","1","2","1","1","2","19","18","40","40","39","2","2","2","1","2","18","18","39","44","47","2","1","1","3","6","1","1","1","1","2","19","18","40","43","44","39","44","43","1","2","2","19","19","1","1","2","1","1","1","36","119","301","380","455","15","31","87","101","103","302","302","302","108","225","174","176","176","65","125"
"473fb2efc3acc77b180e682fe755075862efa8cb77d422d79d4f95273f22d93e","20180119","0","1","1","1","100809","1","4","2","1","1","0","1","1","1","0","2","2","2","2","1","16","0","99","1","1","1","1","1","1","0","1","0","1","0","0","","","","","","","","","","","","","1","0","1","1","1","1","39","40","40","40","40","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","2","2","2","2","2","1","2","2","1","1","2","1","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","1","2","2","1","146","302","302","301","302","302","301","2","1","1","1","147","302","301","301","2","1","1","2","2","1","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","2","2","1","146","301","302","304","304","1","1","1","3","3","2","1","1","1","1","2","2","2","1","4267","1","1","154","2","2","2","1","1","2","1","0","1","0","1","3","130","301","315","364","2","64","118","121","122","301","301","302","14","301","191","191","192","6","191"
"6b12342c0959b8920802cae1647c9850ed4733c96735fa40dcb3c6a8f7c76305","20180110","1","1","0","0","100809","0","3","1","1","2","0","2","1","2","2","0","2","2","0","0","1","1","0","1","1","0","0","1","1","1","0","1","24","0","47","","","","","","","","","","","","","1","23","1","47","0","1","1","1","3","3","2","1","1","3","3","2","1","2","10","1","1","2","7","10","30","31","31","31","1","2","2","4","33","33","100","1836.7","1836.7","143.5","1701.7","2","2","3","2","2","1","1","2","2","1","2","4","6","7","6","4","18","31","30","31","4","19","32","32","1","1","1","1","2","2","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","10","1","2","2","1","2","2","1","1","2","1","1","2","1","1","2","1","2","1","1","2","1","1","1","2","1","1","2","2","2","3","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","1","2","1","1","5","19","32","32","32","1","2","2","2","1","2","2","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","1","1","2","2","1","1","1","1","1","2","1","1","2","2","1","2","1","2","2","1","2","2","2","1","6","5","1","3","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","3","3","2","1","1","1","1","2","11","10","1","1","2","2","2","1","2"
"3415b899ee0faf36259ed27e257bffe0a16b08642e346639889580dd679290e8","20180113","0","0","0","1","100809","1","1","2","1","0","1","1","2","1","2","2","2","2","1","1","22","1","110","0","1","0","1","1","0","1","0","1","10","0","3","","","","","","","","","","","","","1","10","0","4","0","0","2","3","9","8","8","2","2","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","2","2","3","3","3","3","2","2","2","2","1","1","2","1","2","2","1","2","1","2","1","1","2","2","1","3","4","3","7","14","17","17","2","2","2","2","2","2","3","3","1","1","1","2","1","1","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","1","1","2","1","3","2","3","2","2","2","1","2","1","1","1","2","1","1","2","2","2","2","3","1","2","3","1","1","1","1","1","1","1","0","1","0","1","41","76","271","301","301","21","42","118","136","136","301","301","301","77","218","211","211","211","60","156"
"8922ea88019d088ef94100799917be56fdd4ef036fd39a2950df0f460d8d5c0f","20180204","2","1","1","0","","1","4","2","1","0","0","1","1","0","1","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","255","255","255","95","2","2","1","2","2","2","1","2","2","3","3","2","4","2","2","2","3","3","4","4","1","2","2","2","1","1","2","1","1","2","2","2","1","2","1","1","2","1","2","1","1","3","20","36","49","95","254","254","254","114","302","301","301","25","28","28","28","76","146","146","147","255","254","255","80","254","254","253","23","155","200","367","842","20","100","115","175","192","52","302","301","301","301","45","244","243","244","244","1","2","2","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","2","1","1","1","0","2","","","","","","","","","","","","","","","","","","","",""
"69efa75f1fa23a253cadd22981c5db40974ed6c7c8bdc889537aa31cb1cf6df6","20180201","1","0","2","0","","2","6","2","0","0","0","0","1","0","2","0","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","2","3","3","4","4","1","2","2","3","1","2","2","2","2","1","2","2","2","1","1","4","3","4","4","7","2","2","2","3","5","4","4","3","5","7","2","1","2","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adb36b7afe41c8215b6a770562c7c6ef9ab61708fa30b7d933b53a19bb20c686","20180108","0","0","1","0","100809","1","3","2","0","1","0","1","1","1","0","2","2","2","0","1","28","1","127","1","0","0","1","0","0","1","0","1","1","1","1","","","","","","","","","","","","","1","1","0","1","0","1","2","2","2","3","3","1","1","1","1","1","45","34","302","283","301","301","301","301","5","5","5","5","2","3","4","4","6","7","8.6","31.5","31.5","12.1","30.5","1","1","2","2","2","1","2","1","2","1","1","4","4","3","4","3","6","6","6","7","4","7","6","7","207","207","191","207","206","206","206","207","206","191","207","207","29","30","30","30","30","30","30","45","45","46","46","46","31","31","31","30","30","30","30","143","144","132","144","143","143","144","207","207","192","207","206","302","1","2","1","1","1","2","2","2","2","1","1","2","1","1","1","2","1","1","1","1","1","1","1","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","3","3","3","7","6","7","6","1","2","2","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","2","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","3","3","1","2","2","2","1","1","1","1","1","1","1","2","1","2","47","170","301","301","301","33","119","188","189","189","301","302","301","86","302","249","248","249","72","248"
"00c3d74df8a14206d65bb05bd4e9cb5ca9079b918690a8aa4087440099b70767","20180127","1","1","1","1","100810","0","5","2","1","1","0","1","0","2","0","1","1","2","1","0","9","0","41","0","0","0","1","0","0","1","0","0","0","1","1","","","","","","","","","","","","","0","1","1","1","1","0","2","3","2","2","2","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","1","2","1","3","3","3","3","4","3","3","2","1","2","1","4","4","4","4","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","4","3","4","4","4","2","2","1","1","1","4","4","3","4","4","1","2","2","1","2","2","1","2","2","1","3","3","3","4","3","3","4","3","2","2","2","3","4","2","2","2","2","1","2","19","54","181","452","886","15","26","64","129","141","302","304","304","81","180","187","187","188","55","118"
"13dd14af22b960e194159e124b5e3d874503996f2195481ab40d2bd0da447e11","20180125","1","0","0","1","100113","0","7","2","0","2","0","1","0","1","1","0","2","1","1","1","0","1","0","0","1","0","0","0","0","1","0","","","","","1","2","2","2","1","1","1","1","1","2","1","1","","","","","0","1","","","","","","","","","","","1","2","2","2","2","1","2","2","3","7","3","8","2","2","2","2","5","8","1.3","8.4","26.9","2.3","1.3","1","2","2","1","2","1","1","1","2","1","2","1","4","8","11","1","2","5","9","13","1","2","4","9","2","2","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1","2","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","1","1","2","2","1","2","1","1","2","1","1","1","2","2","1","1","3","2","3","1","1","1","1","1","2","1","1","1","2","2","2","1","1","2","2","1","1","2","2","2","1","4","9","13","1","2","1","2","1","1","1","2","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","2","2","0","0","0","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1"
"92c97886b16e664a8268c93c6cef944d9fff04b37ea7eab3922c67647ace928d","20180124","0","1","1","0","100803","1","6","2","1","1","1","1","1","2","0","1","2","2","1","1","12","1","71","0","1","0","1","1","0","1","1","0","1","0","0","","","","","","","","","","","","","0","0","1","0","0","0","2","1","1","1","1","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","3","2","3","3","4","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","2","3","1","2","2","1","1","1","1","1","2","2","1","1","1","2","3","2","2","3","1","1","1","1","2","2","2","2","2","1","2","46","219","302","364","531","25","98","132","149","154","302","302","304","122","302","202","204","203","89","202"
"a61bda7e0e7750bcda3738b1fd0e1fe79fad8690c6ef585779093e4b2c870739","20180203","1","0","0","1","100811","1","6","1","1","1","1","2","1","1","1","1","2","2","0","1","1","0","0","0","0","0","1","1","0","1","0","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","","","","1","2","8","1","2","2","2","3","4","11","3","12","2","2","1","1","4","13","86.2","1787.2","8317.1","87.2","87.2","1","1","2","2","2","1","2","2","1","2","1","2","4","7","7","1","1","5","12","14","2","1","4","13","1","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","2","1","2","2","1","1","1","2","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","1","6","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","4","13","14","2","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","1","2","2","2","1","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","2","1","1","1","1","2","0","0","1","1","1","1","1","1","1","2","2","1","2","1","2","2","4","2","1","1","1","2","1","1"
"5962f0eaacef2bb4fec2b813d9f997603ecb8aba9fa0f2732f34a1f625818691","20180121","1","0","1","0","","4","1","2","1","0","0","1","0","2","2","0","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","173","301","301","301","1","2","1","2","1","1","2","1","2","2","1","1","2","1","1","173","302","301","302","301","2","2","1","2","2","173","301","302","302","302","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"571ab75df47b33e99b0b8cf8659c9dc1c838b0a4b153b7a6a2c89d15505a2c18","20180115","0","1","0","1","100809","1","6","2","0","0","0","1","1","1","1","2","2","2","0","1","21","0","101","1","0","1","1","1","0","1","0","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","2","2","2","1","2","1","1","2","1","1","2","2","1","2","2","1","1","2","1","4","3","4","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","1","2","3","2","3","3","29","30","31","2","2","2","2","3","3","3","2","2","2","1","1","2","2","1","2","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","3","2","2","2","2","1","2","2","1","2","1","1","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","2","1","1","1","1","22","49","223","313","313","16","35","105","134","134","301","301","301","91","187","223","222","222","72","141"
"59d64535ef2ecc56eb7cc19fa146555aaf791567f51bbf2401a67a08cdf5c41d","20180106","1","0","0","1","100808","0","6","2","1","1","2","2","0","1","0","1","2","2","2","1","0","1","0","1","1","1","1","1","0","0","0","","","","","1","3","3","3","3","6","8","8","9","9","1","1","","","","","0","1","","","","","","","","","","","1","1","4","3","4","3","4","4","9","9","8","8","7","7","6","9","9","9","5901","9101.5","9102.5","8215.4","9102.5","1","1","1","2","1","1","2","2","2","1","1","2","2","3","2","","","","","","9","9","10","9","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","2","2","1","2","2","2","2","1","1","3","1","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","2","3","3","3","3","2","2","2","1","2","1","1","2","2","1","2","1","1","1","1","2","1","1","1","6","6","8","9","10","10","9","1","2","2","2","6","6","7","7","2","1","2","2","1","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","5","4","4","5","4","1","2","2","1","1","2","2","2","2","1","1","2","4","4","5","1","3","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","1","1","1","1","1","1","1","3","3","4","4","4","1","2","2","1","2"
"2c080046fdd9223d02faf3928717f7f9685ac8c0e1daec96ce362bbf0b4b6264","20180126","2","1","2","1","","1","3","1","1","0","1","1","1","2","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","4","9","1","2","2","2","1","2","1","2","2","1","2","1","1","1","3","2","2","2","2","3","3","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","3","4","4","9","11","19","35","2","2","4","9","2","2","5","13","1","1","4","6","1","1","4","8","2","4","9","1","2","4","10","2","2","2","2","2","2","1","1","1","1","1","1","1","17","35","1","2","1","13","18","1","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","1","1","1","0","0","1","","","","","","","","","","","","","","","","","","","",""
"75f85d5c1a291f739921bd5d5513720e49918440f87c5b8e4a6050ec6c939a50","20180122","1","1","1","1","100809","0","5","2","0","2","0","1","1","1","2","2","1","2","0","1","1","0","0","1","1","1","0","1","1","1","0","0","1","1","1","","","","","","","","","","","","","0","1","0","0","1","1","1","1","3","5","5","2","1","3","5","4","1","1","8","2","1","2","2","2","13","27","12","27","2","3","2","2","13","27","101","4533.2","26333.2","118.5","119.5","1","2","1","1","1","1","2","1","2","1","1","2","6","11","14","1","2","12","24","25","3","3","13","27","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","1","2","2","2","1","7","2","2","2","1","2","1","1","2","2","1","1","2","1","1","1","2","1","1","2","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","1","2","1","1","2","2","2","1","2","2","2","3","3","3","13","28","29","1","2","1","2","1","2","1","1","2","1","1","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","0","1","1","2","2","1","2","2","1","2","2","2","1","1","2","1","6","1","2","2","1","2","1","1"
"d33a07842256d68de022d0f2fd4866375e75ee49a6b898a6165dc74c843888da","20180127","1","1","1","1","100810","1","4","2","0","0","1","1","2","2","1","2","2","1","1","1","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","","","","","","","","","","","","","1","1","0","1","0","1","2","3","7","9","12","2","1","5","8","11","2","1","8","2","2","3","3","3","7","9","7","9","2","3","3","2","8","9","40.9","149.1","253.7","41.9","102.2","2","1","2","1","1","2","2","2","2","2","1","4","5","8","10","3","5","8","9","13","3","6","7","10","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","1","2","2","1","2","1","5","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","2","2","2","3","2","2","5","7","9","12","2","1","1","2","3","3","2","4","1","1","2","2","1","1","2","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","1","2","2","2","3","4","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","2","2","2","1","0","0","0","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","2","1","1","2","2"
"5b3b478f3af2fbf7051c3448acfef185058903a24630021d1d486187207d688f","20180128","0","1","0","1","100808","1","4","1","1","0","0","1","1","1","1","2","2","2","1","1","7","0","49","0","1","1","1","0","1","1","1","1","1","0","1","","","","","","","","","","","","","0","0","1","0","1","0","11","12","113","175","232","1","1","6","8","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","76","302","302","301","302","301","302","2","1","2","1","77","302","301","301","1","2","2","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","1","1","2","1","2","1","1","76","301","302","302","301","1","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","0","0","1","1","11","48","262","371","540","10","28","111","132","134","302","303","303","24","133","200","200","200","20","91"
